,Datetime,Text,Quotes,Likes,Retweets
4480,2012-05-31 21:37:52+00:00,Want to learn more about Bus Rapid Transit? Check out @chiarchitecture exhibit opening tomorrow. http://t.co/kepDb92f,0,0,1
4481,2012-05-29 23:35:03+00:00,"Again: Red+Brown now operating thru Fullerton, w/mjr delays + no Loop-bnd svc @ Wellington or Diversey. Bus shuttles still in place.",0,0,13
4482,2012-05-29 22:54:21+00:00,"@jpgrady73 #11 Lincoln, or you can use bus shuttle service from Sedgwick to connect to Brown Line at Belmont for remainder of journey.",0,0,0
4483,2012-05-29 22:50:22+00:00,"@cassidycassidy You can take #8 Halsted from Blue Line at Grand to Wellington, or use rail+shuttle bus service through affected area.",0,0,0
4484,2012-05-29 22:32:30+00:00,"@BeThereInFive Please try Bus Tracker for specific, estimated arrival info.",0,0,0
4485,2012-05-29 22:28:23+00:00,"@plahnb If coming from west, take bus to Milwaukee and use Blue Line to Washington for Millennium Park.",0,0,0
4486,2012-05-29 22:12:59+00:00,"Red/Brown/Purple Express riders might consider alternatives, however bus shuttles are in place thru disrupted area.",0,0,12
4487,2012-05-22 23:14:11+00:00,@meakeem Can you provide us with the run or badge number; or route and bus number and time? We'll check up on that. Thanks for reporting.,0,0,0
4488,2012-05-22 08:27:37+00:00,Bus routes 3 &amp; 21 have resumed their normal routing. (All reroutes related to #NATOsummit have ended.),0,0,3
4489,2012-05-21 23:54:12+00:00,"@nickbarschdorf If this happens to you, please get the bus # (it's on the front, sides and back) and let us know at http://t.co/if5WJ3FT",0,0,0
4490,2012-05-21 20:59:55+00:00,Note: Today's bus reroutes related to #NATOsummit events continue to be in effect. Know before you go: http://t.co/5dtIOqIc,0,0,3
4491,2012-05-21 14:30:30+00:00,@xtianvb Thanks for reporting. We'll let Bus Operations know. Sorry for any inconvenience.,0,0,0
4492,2012-05-21 14:24:36+00:00,Reminder: 15 CTA bus routes have planned reroutes today. Know before you go: http://t.co/uxjt0Zkf #NATOsummit,0,0,8
4493,2012-05-21 12:57:58+00:00,"Planned bus reroutes today on bus routes 2, 3, 6, 10, 12, 14, 18, 21, 22, 26, X28, 124, 129, 136, 192. http://t.co/A9T9bUyg #NATOsummit",0,0,7
4494,2012-05-21 12:12:29+00:00,@jontrainor There are no planned reroutes for the 66 bus today; we'll post any unplanned reroutes for street closures on our twitter feed.,0,0,0
4495,2012-05-20 15:52:48+00:00,"Planned bus reroutes today on 3, 4, 6, 10, 12, 14, 18, 21, 29, 35, 36, 62, 126, 145-147, 151. http://t.co/cV8StwSe #NATOsummit",0,0,14
4496,2012-05-19 17:55:47+00:00,"Remember, online trip planners and Bus Tracker do not reflect temporary reroutes. Know before you go: http://t.co/Rf0g13Lg",0,0,3
4497,2012-05-19 17:42:38+00:00,Planned closures today affect 20 CTA bus routes; no planned 'L' reroutes. Full details here: http://t.co/HuoyD3ul #NATOsummit,0,0,7
4498,2012-05-18 21:30:03+00:00,UPDATED: Add'l #natosummit planned reroute info posted for bus Rts 29 and 192. Get the latest here: http://t.co/RWqqECAv,0,0,0
4499,2012-05-15 22:24:43+00:00,Is your route affected? Check periodically for the latest planned bus reroute info re: events surrounding NATO summit: http://t.co/Jf9r7WqH,0,0,1
4500,2012-05-15 15:02:25+00:00,"@bobbyhoeppner If u see an employee smoking on a bus (or near open doors btwn trips), pls send here w/badge or run no. http://t.co/TPeEfcyX",0,0,0
4501,2012-05-14 22:43:29+00:00,@steves1 Will relay to our bus operations staff.  Thx for reporting.,0,0,0
4502,2012-05-10 15:09:51+00:00,@andrewgill Thanks. Forwarding to Bus Tracker team.,0,0,0
4503,2012-05-09 15:46:22+00:00,"@andrewgill Can you tell us what route, time and location? It may help Bus Tracker team look into it.",0,0,0
4504,2012-05-09 14:57:29+00:00,"@andrewgill Occasionally, buses can't report in from something like a cell modem problem. Did you get a bus #? If not, we do monitor.",0,0,0
4505,2012-05-04 18:36:15+00:00,"Know before you go: May 4-7 weekend service changes affect Blue &amp; Brown, plus several bus routes. http://t.co/270JWm4H",0,0,2
4506,2012-04-27 13:33:32+00:00,@ekryan Bus Tracker appears to be working--can you give us more information about what you're seeing?,0,0,0
4507,2012-04-23 21:39:12+00:00,"Due to a network issue, some CTA sites (incl bus & train trackers) may be temp unavailable; working w/svc provider to restore ASAP.",0,0,1
4508,2012-04-22 18:37:24+00:00,Your Historical Photo of the Week: Bus turnaround at 119th/Western http://t.co/gVeiCmUs,0,1,2
4509,2012-04-17 20:37:45+00:00,ICYMI: @ChiPubSchools students happy to have CTA Bus Tracker: http://t.co/ottnvIXu,0,1,2
4510,2012-04-16 14:58:34+00:00,"@chiranter Please send as much info as you can (bus #, route, time, direction, etc.) via http://t.co/qi6VyBnv",0,0,0
4511,2012-04-14 01:57:43+00:00,"Know before you go: Weekend service changes affect Red, Blue & Brown Lines, plus several bus routes: http://t.co/6tGhBmnQ",0,0,0
4512,2012-04-13 13:40:50+00:00,@chicagocarless Can you give us a bus number or report it to feedback@transitchicago.com ?,0,0,0
4513,2012-04-05 07:39:00+00:00,Red Line update: bus shuttles serving stops btwn Howard and Bryn Mawr. Also: train shuttle btwn Belmont and Bryn Mawr. Allow xtra trvl time.,0,0,1
4514,2012-04-05 07:29:28+00:00,"@lefthandedswagg Unfortunately, no ETA. Purple Ln. scheduled service has ended, but bus shuttles will carry all remaining passengers.",0,0,0
4515,2012-04-05 07:08:02+00:00,Purple Line riders: Bus shuttles currently in place btw Howard and Linden. Allow extra travel time.,0,0,0
4516,2012-04-03 09:30:26+00:00,O'Hare-bound Blue Line trains experiencing delays due to track issue near Rosemont.  Bus shuttles running between Rosemont and O'Hare.,0,0,2
4517,2012-04-02 15:25:07+00:00,"@jordanadambanks With more specific info, the Bus Tracker team can investigate. Can you go to http://t.co/qi6VyBnv & write us?",0,0,0
4518,2012-03-26 22:20:15+00:00,"Bus routes 22, 36, 151 and Lake Shore Exp. routes can be alternatives to Red &amp; Purple Line service at this time.",0,0,2
4519,2012-03-20 22:39:16+00:00,"@tburtonwood Bus stops with shelters have maps inside. Onboard the bus, the stops are called out and displayed on an LED sign at the front.",0,0,0
4520,2012-03-20 14:52:19+00:00,"@jmahadik Happy to help start your day positively! If you caught their ID, run, or bus no., let us know so we can pass it on!",0,0,0
4521,2012-03-19 21:42:13+00:00,"@thepanch8 The rt18 bus ends &amp; begins its trips westbound on Roosevelt west of Wabash. If there is time btwn trips, the bus lays over there.",0,0,0
4522,2012-03-19 13:26:09+00:00,@lalalauren Bus Tracker was down for a short time Sun morning; are you having trouble getting arrivals for a stop or route this morning?,0,0,0
4523,2012-03-18 15:07:13+00:00,Info from CTA Bus Tracker is once again available after an earlier technical problem. Thank you for your patience.,0,0,0
4524,2012-03-18 13:24:18+00:00,Information in the CTA Bus Tracker service may be temporarily unavailable due to a technical problem; engineers are working to resolve.,0,0,2
4525,2012-03-16 19:36:33+00:00,"CTA seeks sponsorships for Holiday Train, Bus/Train Tracker, other assets. Effective way to support these programs. http://t.co/WzUC3Yq3",0,0,1
4526,2012-03-16 14:53:25+00:00,"@andrewhils. Actually, work was sked as part of series of track repairs. Delaying this would delay other work.  Rem: bus shuttles will run.",0,0,0
4527,2012-03-14 16:12:31+00:00,"CTA's main website, Bus and Train Trackers, are back online. Apps using our Tracker feeds should also be up. Thnx to all for your patience.",0,0,1
4528,2012-03-14 14:42:40+00:00,Technical problems with Train and Bus Trackers are also affecting apps using our data. We apologize and are working to fix asap.,0,0,1
4529,2012-03-14 14:42:11+00:00,@betsyalicejones Tech probs with Train and Bus Trackers are also affecting apps using our data. We apologize and are working to fix asap.,0,0,0
4530,2012-03-14 14:09:48+00:00,Bus Tracker is also affected by the issue. We are working to correct the problem. We appreciate everyone's patience.,0,0,1
4531,2012-03-13 21:54:56+00:00,"@roxie323 If u see bus w/dest sign on but not on BusTracker or calling stops pls send us badge no, or bus no, rt &amp; date http://t.co/jINw6NU8",0,0,0
4532,2012-03-12 23:45:48+00:00,@mr_emax I'm afraid we've had to temporarily suspend Yllw Ln srvc due to the signal problems at Howard. Alt srvc is available on the 97 bus.,0,0,0
4533,2012-03-09 15:45:12+00:00,"Know before you go: Weekend Service Changes might affect your trip this weekend, incl Bwn Ln bus shuttle Blmnt-Sthprt. http://t.co/hnVgDpkE",0,0,3
4534,2012-03-08 23:50:33+00:00,"@ksb78 If you encounter a vehicle with a similar problem in the future, let us know the bus number: http://t.co/qi6VyBnv",0,0,0
4535,2012-03-08 21:09:51+00:00,"@sodboy13 Stop hasn't been eliminated; thanks for reporting. If u know the bus no. or the time, let us know here: http://t.co/fiFBkujj",0,0,0
4536,2012-03-07 19:56:10+00:00,"@rwkruseiii If you feel the temp on a bus or train is uncomfortable, let us know (w/vehicle #): http://t.co/dcbUjsE7",0,0,0
4537,2012-03-06 18:13:44+00:00,Has CTA Bus Tracker helped increase ridership? @AtlanticCities story cites upcoming study that says yes.  http://t.co/Z8GCtV9x,0,0,2
4538,2012-03-04 01:21:21+00:00,Information has returned to the CTA Bus Tracker service after an earlier cellular network outage was resolved by the carrier.,0,1,1
4539,2012-03-03 22:15:15+00:00,Information in CTA Bus Tracker is temporarily unavailable due to a cellular network problem. We apologize for the inconvenience.,0,0,1
4540,2012-03-01 23:19:58+00:00,Info from CTA Bus Tracker has been restored after an earlier technical problem. (Thank you for your patience.),0,0,1
4541,2012-03-01 22:51:02+00:00,Info from CTA Bus Tracker may be temporarily unavailable due to a technical problem. System engineers are working to correct the problem.,0,0,9
4542,2012-02-28 23:48:40+00:00,@rewallac Thanks. We'll forward your comments to Bus Maintenance.,0,0,0
4543,2012-02-28 15:44:39+00:00,@biggerpicturemn Bus Tracker team confirms there was an issue they'd detected earlier; is reporting in now. They're investigating. Thx.,0,0,0
4544,2012-02-27 16:43:43+00:00,Info from CTA Bus & Train Tracker has been restored. Our network engineers have corrected the earlier problem.,0,0,4
4545,2012-02-27 16:06:11+00:00,Info from CTA Bus & Train Tracker temp. unavailable due to network problem; network engineers working to resolve as quickly as possible.,0,0,4
4546,2012-02-22 15:13:05+00:00,Know of a space where a screen with bus & train arrivals would fit nicely? Check out our DIY Transit Info Display: http://t.co/WdXNmU7G,0,0,1
4547,2012-02-20 13:34:22+00:00,"Know before you go: Weekday service changes may affect your trip on Red, Blue or one of four bus routes. http://t.co/7C3LKcI1",0,0,3
4548,2012-02-19 17:38:45+00:00,"Workers silkscreening bus roller curtain in 1954, in this week's historical photo http://t.co/eJeumKKy #ctahistory",0,1,7
4549,2012-02-17 22:00:53+00:00,"Know before you go! This weekend's service changes affect Blue & Red Lines, plus bus routes 36, 145 and 151: http://t.co/pP6sjPn1",0,0,4
4550,2012-02-16 15:14:19+00:00,"@c_jablonski Can you give us any more details about the trouble you're having? (Bus/train, when you've received errors, etc.?)",0,0,0
4551,2012-02-14 18:48:43+00:00,Bus shuttles continue to be in place to connect Howard-bound riders with Red Line train service btw Clark/Lake & Fullerton.,0,0,0
4552,2012-02-13 15:21:27+00:00,"Know before you go! Weekday Service Changes affect service on Red, Blue & Brown Lines and three bus routes: http://t.co/VTXS7JWW",0,0,3
4553,2012-02-10 15:57:06+00:00,"Know before you go: Weekend service changes affect Blue & Red Lines, plus 3 bus rts. http://t.co/7ZRFh3Y1",0,0,4
4554,2012-02-09 10:34:05+00:00,Green Line update: Bus shuttles in place b/w State/Lake and 35th Street.  Allow extra travel time.,0,0,1
4555,2012-02-09 10:22:36+00:00,CTA crews working quickly to fix Red Line issue.  Allow extra travel time.  Bus shuttles still running b/w Fullerton and 35th Street.,0,0,3
4556,2012-02-09 10:13:38+00:00,Red Line update: Bus shuttles running between Fullerton and 35th St.  Passengers must alight train and board shuttle buses.,0,0,1
4557,2012-02-09 09:46:07+00:00,"Red Line update:  NB trains running from 95th to 35th; to continue further north, take shuttle bus to 35th Green Line (abt 3-min trip)",0,0,2
4558,2012-02-07 15:40:41+00:00,"@Rowester Info on Bus/Train Tracker: http://t.co/FnRuiUid  If you need more, let us know.  Thx.",0,0,0
4559,2012-02-03 23:05:10+00:00,"@hanahpeterson If you feel threatened, notify the nearest employee or call 911 immediately w/bus #.",0,0,0
4560,2012-01-31 20:26:16+00:00,@zevbrokeit Thanks; reported to Bus Tracker team.,0,0,0
4561,2012-01-31 19:46:03+00:00,@andreabelter #8 buses are temp rerouted due to street blockage @ 79th. Buses off regular route might not appear in Bus Tracker until back.,0,0,0
4562,2012-01-26 15:38:41+00:00,"@wittyscreename Thanks. We'll make sure the Bus Tracker team knows; also, can you confirm which app that was? We'll reach out to dev.",0,0,0
4563,2012-01-26 15:20:43+00:00,"@wittyscreename No issues reported; can see several buses in #92 svc on Foster in Bus Tracker, is your app still showing none?",0,0,0
4564,2012-01-23 15:11:48+00:00,@shua123 Thanks; we'll forward to Bus Ops to look into.,0,0,0
4565,2012-01-21 11:00:04+00:00,Reminder: 'L' service Yellow Line is replaced with bus service this weekend due to construction work. http://t.co/KRGtJyEH,0,0,1
4566,2012-01-21 01:19:36+00:00,Reminder: Bus Tracker estimated arrival predictions may be affected by conditions this evening.,0,0,3
4567,2012-01-21 00:08:07+00:00,Bus svc update: Still seeing delays due to roadway congestion/conditions; allow extra time. Should improve as evening rush subsides.,0,0,2
4568,2012-01-20 22:59:59+00:00,"@ekingc The #9 Ashland bus is still in operation, but roadway conditions may be affecting travel times citywide.",0,0,0
4569,2012-01-20 22:00:59+00:00,Lake Shore bus riders: Note that buses off their regular route (due to reroutes) may not appear in Bus Tracker while rerouted.,0,0,9
4570,2012-01-20 21:57:37+00:00,"LSD bus reroutes due to icy conditions, high winds; reroutes in effect until cond's improve; will update periodically/as needed.",0,0,17
4571,2012-01-20 21:56:00+00:00,"Due to roadway conditions, please allow extra travel time on CTA buses this evening. Note traffic can affect Bus Tracker arrival accuracy.",0,0,18
4572,2012-01-20 00:03:18+00:00,"@sodboy13 Thx; we'll pass on to bus ops. In future, if you can report via feedback@transitchicago.com with bus #, it can be very helpful.",0,0,0
4573,2012-01-19 18:22:13+00:00,@katsbaking Thanks--spoke to Bus Tracker team & they confirm there was a brief hiccup around then & was resolved; they’re keeping close eye.,0,0,0
4574,2012-01-19 16:33:48+00:00,@katsbaking Can you tell us more about the problem you had? Bus Tracker is up.,0,0,0
4575,2012-01-19 16:33:15+00:00,"@agirlaboutstyle If you'd like to report a specific bus that needs cleaning, please contact us at: http://t.co/bulI2Nh8",0,0,0
4576,2012-01-17 15:44:23+00:00,"@danagolin Bus Tracker says ""Due"" when bus is estim. &lt;2 mins away; but sometimes unexpected delays (traffic, etc.) can occur.",0,0,0
4577,2012-01-12 23:52:56+00:00,Update: Normal service continues on the 'L' & buses (but note roadway traffic can add bus travel time).,0,0,6
4578,2012-01-12 21:46:56+00:00,General service update: Normal service on 'L' and no weather-related bus reroutes at this time. Stay tuned for updates.,0,0,10
4579,2012-01-09 14:09:26+00:00,New Wacker Drive reconstruction reroutes in effect for 18 downtown CTA bus routes: http://t.co/s6z6UM0w,0,0,1
4580,2012-01-07 19:26:48+00:00,Remember: Changes to 18 CTA bus routes begin Monday due to Wacker Drive reconstruction. Know before you go: http://t.co/uJEX6fS1,0,0,3
4581,2012-01-06 15:01:16+00:00,"Reminder: Wacker Drive change coming Monday. Madison opens, Monroe/Adams close. 18 bus routes affected. Details: http://t.co/wuZl5slO",0,0,2
4582,2012-01-05 18:01:27+00:00,Changes to 18 CTA bus routes begin Monday due to Wacker Drive Reconstruction. Know before you go: http://t.co/wuZl5slO,0,0,2
4583,2012-01-01 04:00:10+00:00,Penny rides begin now and last thru 4am. See bus operator or station personnel for assistance. http://t.co/QhQoCIzu,0,1,8
4584,2011-12-23 19:03:14+00:00,"This week's historical photo is of the ""Santa Claus Bus"" on State St. in 1973:  http://t.co/qqM8LqNk #ctaHistory",0,0,4
